product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463508,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel and a logo at the waist for a sleek tagless style.",NULL,NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",PETITE CRESCENT PRINT
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463508,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel and a logo at the waist for a sleek tagless style.",NULL,NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",OFFSET BRICK
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463508,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel and a logo at the waist for a sleek tagless style.",NULL,NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",MESMERIZING PRINT
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463508,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel and a logo at the waist for a sleek tagless style.",NULL,NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",VISIONARY FLORAL
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-hipster-51463508,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"an invisibles hipster featuring a streamlined design with an ultra silky, lightweight feel and a logo at the waist for a sleek tagless style.",NULL,NULL,"[""laser-cut hipster panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",X-EMOJI PRINT
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623,Calvin Klein,Panties,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",EPHEMERAL WITH IVORY LACE & LOGO
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623,Calvin Klein,Panties,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",TRANSPINK WITH SCANDAL LACE & IVORY
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/essentials-thong-51563445-623,Calvin Klein,Panties,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",DOT FLOW WITH WATERSONE LACE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",BLACK
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",WATERSTONE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",WHITE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",PERPETUA
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",BLUE ECHO
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",SALVIA
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",FATHOM
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-micro-bikini-51703622,Calvin Klein,Panties,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",DESRERT SUNSET
